id,code,name,rating
776,10563,VH Dirar,60.06
777,10576,Balaji Sakthivel,63.18
778,10610,P Suku Menon,9
779,10615,Arunlal Ramachandran,64.65
780,10616,Farook Abdul Rahiman,42.9
781,10692,Jayaraj Century,59.16
782,10697,Muhammed Musthafa,86.4
783,10704,MS Sunil kumar,46.8
784,10709,Alphonse Putharen,75.2
785,10712,Mohsin Kassim,73.32
786,10714,Shyam Mohan,32
787,10740,Manoj Ramsingh,53.09
788,10756,Noufal Blathoor,63.18
789,10763,Venu,32.64
790,10781,P Sivaram,17.16
791,10793,Sennan Pallassery,35.2
792,10803,PG Anilkumar,37
793,10846,AG Sukumaran,9.36
794,10848,Nazaruddeen Shah,63.18
795,10862,Anwar Abdulla,48.95
796,10872,Santhosh Thomas,28
797,10889,Jogee,34.4
798,10905,Subodh Cherthala,20.14
799,10930,Salim Kechery,17.6
800,10937,Valsalan Vathussery,63.2
801,10938,Arun Shekhar,72.98
802,10940,Rajesh K Abraham,33.54
803,10948,KV VIjayan,39
804,10951,Dr K Ambadi,63.11
805,10958,Jean Paul Lal (Lal Jr.),56.07
806,10989,Naveen Bhaskar,74.52
807,10990,Sooraj Neeraj,66.3
808,11016,Suneesh Neendoor,48.75
809,11031,Danil David,34.02
810,11033,Abhilash N Chandran,58.48
811,11039,3 G,64.74
812,11051,MR Anoopraj,51.25
813,11074,Shambhu Purushothaman,56.07
814,11128,Maneesh Kurup,16.4
815,11148,Murali Krishna,46.5
816,11160,VS Subhash,21.84
817,11164,Sajid Yahiya,63.51
818,11175,Ajith Nambyar,16.2
819,11176,Felix Joseph,42.9
820,11180,Jis Joy,78.62
821,11181,Suresh Nair,55.76
822,11187,Francis Thanikal,38.4
823,11203,Pramod Payyanur,55.04
824,11216,Benny Asamsa,39.08
825,11220,Jibin Edavanakkadu,48.08
826,11246,MB Padmakumar,68.8
827,11252,Riyas,58.97
828,11262,Anil Kumar K G,53.6
829,11286,Sasankan,71.38
830,11370,Sudip Kumar,50.02
831,11389,Mushin Parari,75.25
832,11414,Thomas Benjamin,48
833,11416,Jean Markose,63.11
834,11436,Chandra Mahesh,49.2
835,11438,Rohith VS,69.64
836,11439,Sameer Abdul,69.64
837,11456,Pradeepan Mullanezhi,57.4
838,11475,KP Parthasarathy,30
839,11488,Sumod Gopu,34.44
840,11525,Shalil Kallur,22.76
841,11534,Payipadu Raju,36.68
842,11568,Anish Urumbil,32.8
843,11572,Sreekumar Sreyas,73.87
844,11593,Jayagopal,54.68
845,11640,Madhusoodanan,62.4
846,11686,Ajith Poojappura,47.64
847,11696,Murali Nellanadu,17.6
848,11727,Vinod Ranganath,88.36
849,11738,Gopi Manassery,48.16
850,11769,Joshy Mangalathu,77.9
851,11777,Anoop Daiwa,48.6
852,11795,Ganesh Raj,76.95
853,11798,Julaina Ashraf,68.04
854,11826,Jayan K Saj,34.02
855,11827,Prasanth Azhimala,34.02
856,11833,Sajeev Pazhoor,68.57
857,11842,Haneef Adeni,74.83
858,11843,Anuranjan Premji,59.34
859,11847,Manu,64.8
860,11852,Senna Hegde,55.89
861,11883,Majeed Maranchery,50.63
862,11885,Siju Elamkadu,50.63
863,11894,Haris M Rahman,13.94
864,11896,Elias Kathavan,41
865,11903,Jyothish T Kasi,65.36
866,11908,Arun Viswam,74.52
867,11914,Abhijith Ashokan,74.52
868,11958,Girish PC Palam,46.98
869,11963,Sahir Ali,67.23
870,11975,Deepu S Nair,71.28
871,11984,Jay K,75.68
872,12009,Antony Jibin,75.68
873,12011,Domin D Silva,75.68
874,12015,Dr Binu Purushothaman,47.3
875,12029,Vinish Palayad,42.93
876,12037,Ajay Vijay,91
877,12049,RJ Shaan,76.54
878,12062,Pradeep M Nair,76.54
879,12074,Sherry,21.5
880,12076,TN Prakash,21.5
881,12108,Prajesh Sen,80.04
882,12130,Gaffoor Y Elliyas,72.24
883,12137,Jayesh Mynagapalli,55.8
884,12187,MG Sajeev,39.69
885,12280,Umesh Omanakkuttan,50.74
886,12291,Tara Ramanujan,55.9
887,12298,Aneesh Hameed,77.4
888,12321,Suresh Thiruvalla,56.76
889,12327,Shibin Francis,72.59
890,12345,Arun Gopy,58.48
891,12354,Vishakh Punna,48.16
892,12363,Vyasan Sajeev,56.76
893,12367,MR Raghava Warrior,51.6
894,12389,Arun K David,57.6
895,12390,Harikrishnan,60.66
896,12401,Prashanth C,58.48
897,12402,E Santhosh Kumar,58.48
898,12409,CH Mohammed,69.6
899,12410,Justin Pathalil,40.56
900,12440,Althaf Salim,74.82
901,12479,Subhash Chandran,45.39
902,12485,TS Arun,60.2
903,12506,Sumeesh Ramakrishnan,17.4
904,12528,Sabu Varghese,36.12
905,12530,Suru G Nair,36.12
906,12533,Sangeeth Jain,65.61
907,12541,Binu Ulahannan,67.08
908,12551,Vincent Vadakkan,79.2
909,12553,John Joseph,58.48
910,12554,Anil Kunjappan,58.48
911,12569,KP Vijayakumar,51.6
912,12571,Arun Sagara ,68.8
913,12577,PS Suresh Babu,64.5
914,12583,Renji Lal Damodaran,56.76
915,12592,Philip Sigi,61.92
916,12598,VR Balagopal,72.24
917,12601,Bejoy Nambiar,75.68
918,12604,Ratheesh Ravi ,67.94
919,12615,Ravi Udyawar,75.68
920,12630,Sharis Mohammed,75.72
921,12644,Udhayabhanu Maheswaran,69.6
922,12672,Noushad,52.46
923,12682,Rafi Mannar,11.18
924,12694,R Premnath,23.4
925,12712,Shanavas Naranippuzha,65.6
926,12737,Vijeesh Mani,49.92
927,12740,Sreenivasa Moorthy,51.6
928,12773,Vineesh Palayadu,49.02
929,12806,Abraham Mathew,62.78
930,12821,Selvan Thamalam,8.6
931,12832,Arun Vaiga,70.52
932,12839,Raffi Mannar,11.18
933,12876,Jeevan Job Thomas,77.43
934,12919,Santhosh Peringeth,52.2
935,12927,Dr Siju Jawahar,69.6
936,13000,Aashiq Akber Ali,69.6
937,13010,G Ashok,79.17
938,13013,Fawas Mohammed,56.76
939,13017,Shaji MRB,27.75
940,13019,MG Sasidharan,40.42
941,13023,V Prabhakar,40.42
942,13026,Naveen John,60.03
943,13027,Nirmal Sahadev,66.65
944,13048,Shibu Raj K,60.9
945,13086,Sarang Jayaprakash,57.45
946,13104,Manoj Varghese Parecattil,61.77
947,13107,Vineesh Millenium,62.64
948,13111,Sajeev Vyasa ,17.4
949,13112,SK Vilwan,21.17
950,13116,Zakariya,83.52
951,13145,Aju K Narayanan,81
952,13150,Unnikrishnan Avala,53.94
953,13153,Saju Thomas,55.68
954,13164,Rahul Riji Nair,60.03
955,13179,VC Abhilash,82.65
956,13191,Ashraf Hamsa,82.56
957,13206,Mridul Nair,80.04
958,13248,Haneef Kechery,63.64
959,13254,Jubith Namradath,57.42
960,13329,Sunil Puveily,59.16
961,13356,Maneesh Joseph,48
962,13386,Sudeep E S,53.94
963,13396,Suresh Sankar ,74.82
964,13407,Jayaraj Mithra,66.99
965,13409,Prasobh Vijayan,69.6
966,13467,Don C. Palathara,59.86
967,13477,RK Dreamwest,19.14
968,13478,Winu Ramakrishnan,53.94
969,13487,C S Vinayan,26.1
970,13490,G Vinunath,26.1
971,13497,K Manojkumar,52.48
972,13507,Dr. Ravi Parnasala,56.76
973,13526,Prof. Satheesh Paul ,53.94
974,13572,MC Jithin,81.78
975,13576,Vinod Kumar Kuttamath,62.64
976,13606,Maju,64.38
977,13610,Aadi,43
978,13621,Syam Lenin,60.03
979,13643,Emmanuvel N K,26.1
980,13675,Raju Joseph,48
981,13684,Makinker Kecheri,63.51
982,13697,Sudheep T George,67.94
983,13705,Riyas Marath,63.51
984,13723,Tony Madathil,43.5
985,13754,Ajithan,77.4
986,13755,Vinod Viswan,77.4
987,13758,M Sajas,63.51
988,13789,Roopesh Bhaskar,26.1
989,13807,Selvaraj Kulakandathil,63.51
990,13820,Hari P Nair,74.82
991,13827,Jefin Joy,71.34
992,13828,Sujan Aaromal,69.66
993,13829,Thanseer,53.07
994,13838,Duglus Alfred,77.43
995,13849,Shahi Kabir,70.47
996,13882,Sathish Tharian,7.8
997,13911,Mani Madhav,26.1
998,13933,Rishi Mamankara,64.38
999,13943,Arun AR,74.82
1000,13945,RK Ajaykumar,58.48
1001,13958,Mithran Noufaldheen,44.5
1002,13984,Padikyal Bhaasi,49.88
1003,13992,Binju Joseph,79.17
1004,13998,Pramod Kooveri,71.34
1005,14033,KC Ajith Namboothiri Guruvayoor,55.68
1006,14038,Tomy Kiriyanthan,72.21
1007,14043,Vichu Bala,59.34
1008,14053,P Parappuram,43.5
1009,14075,M Sukumarji,25.11
1010,14150,Jagadeep Kumar,34.4
1011,14179,Dr Aju K Narayanan,52.2
1012,14192,Prem Shankar,51.6
1013,14199,Sudhi,55.04
1014,14207,Mohanan Nellikkat,30.45
1015,14211,PK Sreekumar,69.6
1016,14219,Radheesh Nair,51.6
1017,14236,AMR Ramesh,70.98
1018,14274,Suhas - Sharfu,80.91
1019,14276,Ganesh G Nair,56.55
1020,14277, Ajith N Nair,56.55
1021,14312,Sajin Cherukayil,68.8
1022,14322,Sagar Sathyan,42.63
1023,14342,Sagar Hari,64.5
1024,14343,Dinu Thomas Eelan,81.78
1025,14345,Sudheesh Varanadu,63.51
1026,14346,Vaisakhan,62.1
1027,14354,Jose Sebastine,81.78
1028,14365,Shajeer Jaleel,64.38
1029,14368,R Jayakumar,73.1
1030,14371,Sanilesh Sivan,78.26
1031,14380,Dileep Kuryan,82.65
1032,14404,Francis Norona,79.12
1033,14417,Chithran Vellanchira,62.64
1034,14419,Karthik Subhash,62.64
1035,14428,SK Sudheesh,55.68
1036,14433,Prasanth Vijay,61.06
1037,14440,Nikhil Vahid,34.4
1038,14547,Rahul Ramachandran,30.1
1039,14575,Praveen Prabharam,77.4
1040,14585,Jenith Kachappilly,63
1041,14590,Sivaprasad CG,78.26
1042,14592,Vishnu Raj,78.26
1043,14716,Santhosh Kallattu,43.5
1044,14757,K Satheesh Babu,69.6
1045,14758,Thabu Ghosh,69.6
1046,14772,Anil Chandrasekhar,72.24
1047,14778,Suresh Babu Sreestha,70.47
1048,14815,Ahammed Kabeer,63.64
1049,14827,Haseena Suneer,52.46
1050,14832,Nithin Narayanan,45.58
1051,14841,Vineesh Aradya,67.94
1052,14845,Jinoy Janardhanan,45.58
1053,14846,Jibit George,45.58
1054,14881,Surendran Kallur,82.56
1055,14893,Prasanth Neel ,82.65
1056,14911,Sajas Rahman,56.58
1057,14948,Ratheesh Balakrishnan Poduval,83.42
1058,14968,Santhakumar,69.3
1059,14978,Faizal Koonath,25.8
1060,14998,Gokul Koottappana ,57.42
1061,15017,K Sreevarma,63
1062,15029,Jahangir Ummar,12.9
1063,15039,Rafeeq Mangalasseri,58.48
1064,15045,Arun Bose,76.54
1065,15070,Manu Gopal,53.32
1066,15075,Ashraf Pilathara,17.2
1067,15147,Rajesh - Reshma,53.32
1068,15152,Mahi V Raghav,70.52
1069,15223,Sudip,61.92
1070,15244,Vivek,58.48
1071,15293,Dileep Ponnan,70.52
1072,15328,Anand Menon,82.8
1073,15360,Manaf,66.22
1074,15376,Vijaiprakash,39.56
1075,15396,KR Sivakumar,18.06
1076,15400,Bharat Kamma,79.98
1077,15442,Aji Peter Thankam,81.7
1078,15467,Girish AD,82.56
1079,15474,Anaz Nazeer Khan,25.8
1080,15488,SS Jishnu Dev,70.52
1081,15491,C Sivakumar,50.22
1082,15497,Krishnan C,59.34
1083,15541,Mathukutty Xavier,81.7
1084,15572,JK Bharavi,74.82
1085,15576,Vijayalakshmi Singh,73.96
1086,15607,Suvarnan Shooranad,54
1087,15643,Rajeev Kouthukam,19.78
1088,15653,Peter Sajan,21.5
1089,15686,Anurag Kashyap,76.54
1090,15694,PG Prageesh,70.52
1091,15707,AKS Nambiar,77.4
1092,15709,Sathar Nabee,77.4
1093,15734,Ramesh Pullappally,62.1
1094,15767,Gopi Nainar,79.12
1095,15785,Priyanka Ravindran,66.22
1096,15789,Unni R,71.38
1097,15792,Jemin Cyriac,78.26
1098,15814,Razi Muhammed,64.78
1099,15841,Anoop Sathyan,82.8
1100,16331,Raj B Shetty,82.56
1101,16528,Jaya Jose Raj,49.5
1102,16605,Cathy Rabin,83.6
